dollar,bang,money,n000,make,yesno
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.125,0.0,0.0,0.88,1
0.0,0.152,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.028,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.112,0.0,0.0,0.0,1
0.046,0.0,0.0,0.0,0.09,1
0.079,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.42,1
0.0,0.066,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.018,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.039,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.168,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.116,0.0,0.0,0.33,1
0.0,0.065,0.0,0.0,0.17,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.69,1
0.008,0.0,0.0,0.1,0.16,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.54,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.14,1
0.0,0.0,0.0,0.0,0.67,1
0.0,0.0,0.0,0.0,0.25,1
0.087,0.0,0.0,0.0,0.0,1
0.0,0.082,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.099,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.29,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.4,0.0,0.0,1
0.0,0.055,0.0,0.0,0.27,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.091,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.041,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.31,1
0.0,0.353,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.3,1
0.0,0.0,0.0,0.0,0.96,1
0.0,0.125,0.0,0.0,0.0,1
0.184,0.036,0.24,0.48,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.191,0.43791106399609686,0.77,1.3491106399609687,0.77,0
0.063,0.5783427635437405,0.4283772348690913,0.0,0.0,0
0.0,0.537,0.0,0.0,0.0,0
0.315,0.148921090164535,0.8001213997468692,0.04984825031641348,0.35097119797495374,0
0.0,0.6747599500442514,0.0,0.0,0.0,0
0.184,0.036,0.24,0.48,0.0,0
0.0,0.1455344949662763,0.0,0.0,0.0,0
0.0,7.293614179633147,0.028899832738919152,0.0,0.028899832738919152,0
0.0,0.07313492897058826,0.0,0.0,0.5286715229539642,0
0.478,0.10027807550366225,0.0,1.5272192449633775,0.0,0
0.452,0.07710548640908188,0.45418776986565534,0.0,0.6887552705165576,0
0.0,0.077,0.0,0.0,0.0,0
0.155,0.3290270067910065,0.2,0.4,0.1,0
0.255,0.829333412037234,0.9761654127325825,0.44904135318314564,1.1131156021547766,0
0.229,0.101,0.96,0.72,0.6,0
0.0,0.23488676578217207,0.0,0.0,0.0,0
0.0,0.4252695048247626,0.0,0.0,0.0,0
0.0,0.0,0.0,0.570616214582932,0.0,0
0.127,1.291084725999676,0.5438625810519497,0.13613741894805026,0.16222144947726383,0
0.316,0.7613705554031432,1.38,0.0,1.18,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.09987115194595779,0.6468711519459578,0.0,0.0,0
0.0,0.2375656210300156,0.7284611062243361,0.0,0.9364256571879881,0
0.0,0.00021851026567863002,0.0,0.0,0.3403223921952636,0
0.0,0.7790661924061137,0.0,0.0,0.0,0
0.0,0.8912851973152968,0.43628768995178147,0.0,0.43628768995178147,0
0.093,1.0133839888814464,0.0,0.0,0.34051741486939185,0
0.336,0.20716845827494293,0.0,1.4056491434860794,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.1408417637971579,0.5805509808852631,0.0,0.6305627443231578,0
0.238,0.23301825068800006,0.7198539944959995,0.4010220385280031,0.07970798899199912,0
0.0,3.489575692650978,0.0,0.0,0.0,0
0.0,0.349654969354313,0.0,0.0,0.0,0
0.816,0.081,0.0,1.38,0.46,0
0.509,0.6570221399147135,0.5676353017874892,0.5863314883404405,0.5863314883404405,0
0.041,0.041,0.0,0.0,0.12,0
0.0,0.9355487630358589,0.0,0.0,0.0,0
0.0,0.15239815557985267,0.11435043982799353,0.0,0.0,0
0.182,0.0,0.0,0.0,0.0,0
0.0,0.40686647704293516,0.0,0.0,0.06613636731303736,0
0.124,0.08300355797797715,0.1733451932599238,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.229,0.10124602465359053,0.96,0.72,0.6,0
0.0,0.5969166325444945,0.0,0.84,0.0,0
0.0,0.7471315911266224,0.0,0.0,0.0,0
0.0,0.7285459990231145,0.26647250854774873,0.0,1.8687870531142163,0
0.031,0.2521600535811211,0.09,0.36,0.09,0
0.0,0.19800079912648846,0.0,0.4000079912648847,0.0,0
0.0,0.41806228895214553,0.0,0.0,0.5898688521853636,0
0.128,0.153,0.44,0.0,0.14,0
0.0,0.21540625648792117,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.086,0.16574829981281047,0.0,0.4971067184575164,0.0,0
0.0,0.309,0.0,0.0,0.0,0
0.306,0.745703664915612,1.38,0.0,1.18,0
0.0,0.10720185448655187,0.0,0.0,0.0,0
0.0,0.7096920155819156,0.0,0.0,0.0,0
0.05,0.40435690648294276,0.29,0.09,0.19,0
0.0,0.3719087524994271,0.0,0.0,0.0,0
0.397,0.977,0.3,0.0,0.1,0
0.0,0.0,0.0,0.0,0.0,0
0.118,0.12737881045818686,0.0,0.6100014074478234,0.5272418161044969,0
0.0,0.0,0.0,0.0,0.0,0
0.0,3.6590089699704,0.0,0.8264801748489352,0.0,0
0.0,0.033812844699106274,0.0,0.0,0.0,0
0.0,0.7739452012764219,0.43,0.0,0.18062124465017382,0
0.107,0.29153386795374076,0.18,0.0,0.0,0
0.271,0.633221984826022,0.41646320296390404,1.269389608891712,0.0,0
0.0,1.0457262039218882,0.0,0.0,0.0,0
0.291,0.1455968614644069,0.0,0.0,0.0,0
0.036,1.0196931123402517,0.0,0.0,0.0,0
0.223,0.40985188616154966,0.0,0.60071603794615,0.0,0
0.0,0.12849859687569687,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.159,0.0,0.32,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.606,0.4310002500577301,0.0,3.3427275974775714,0.0,0
0.0,1.43144053281898,0.0,2.639699808414753,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.063,0.6243523937066001,0.5018727820456649,0.0,0.0,0
0.0,0.199,0.0,0.0,0.0,0
0.336,0.09437604215451612,0.0,1.3956092533087021,0.0,0
0.0,5.316780693544331,0.0,0.0,0.0,0
0.193,0.3603842560598954,0.21264917339988373,0.0,0.3152983467997675,0
0.163,0.01670708222794745,0.05,0.75,0.17,0
0.0,0.36746181784954857,0.0,0.0,0.0,0
0.0,0.14814015394263208,0.0,0.0,0.0,0
0.063,0.618590801243045,0.5214074854748968,0.0,0.0,0
0.291,0.14542615195599992,0.0,0.0,0.0,0
0.0,0.3520282897649055,0.0,0.0,0.0,0
0.191,0.438,0.77,1.3430815063193313,0.77,0
0.176,0.5413166293408619,0.27,0.11034550968150017,0.38034550968150016,0
0.397,1.0430896047270286,0.44162092373804596,0.0,0.0,0
0.0,0.23285863526617118,0.0,0.0,0.0,0
0.383,0.20554821713104285,0.0,1.1056733243488992,0.0,0
0.253,1.198194008377535,0.0,1.62,0.54,0
0.167,0.01,0.06,0.85,0.18,0
0.157,0.4841404261407779,0.1,0.6,0.1,0
0.0,0.487652427302808,0.0,0.0,0.0,0
0.0,0.17842678912280563,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.626,0.3300997112791847,0.3477223826226752,1.102277617377325,0.4854447652453503,0
0.0,0.6426907880763031,0.0,0.0,0.20999647231998933,0
0.132,0.18519275979643646,0.44340472585053203,0.4799143289793616,0.13987149346904237,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.5136302766757335,0.0,0.813151383378667,0.0,0
0.0,0.0023794693029926682,0.16889580991936753,0.0,0.0,0
0.176,0.055550579769443366,0.0,1.8647704346809542,0.0,0
0.0,0.8934610361247346,0.0,0.0,0.0,0
0.0,0.19726559372526195,0.28138977321092623,0.0,0.2011781236699528,0
0.0,0.5699798368051968,0.0,0.0,0.0,0
0.014,0.04429066848576684,0.11367717518651753,0.36245145012434504,0.15316141240674125,0
0.105,1.013429462565161,0.0,0.0,0.3318066571643264,0
0.0,0.09412733217813382,0.65,0.0,0.0,0
0.0,0.23826812451333432,0.0,0.0,0.0,0
0.0,0.49580668663205374,0.0,0.0,0.0,0
0.421,0.4966972594719727,0.28843424684267577,0.46843424684267576,0.21590822158408196,0
0.0,0.9943723131848529,0.0,0.0,0.7221761888236633,0
0.0,0.044553334630078274,0.0,0.0,0.0,0
0.139,0.340303594834189,0.76,0.29,0.4,0
0.0,0.6913825800643035,0.0,0.48390504340838725,0.0,0
0.0,0.08189480248556615,0.6651753291907231,0.0,0.0,0
0.0,0.3300282226237379,1.4330515446000223,0.2776997461874512,0.6359626323374568,0
0.0,0.7553730472969273,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.135,0.43102552923636983,0.18,0.55,0.0,0
0.061,0.38062811338729213,0.34975207559152804,0.34975207559152804,1.0592562267745842,0
0.041,0.12232087540526938,0.2128838384172799,0.0,0.08186026930453351,0
0.181,0.6102250430775541,0.0,0.39063047224135145,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,3.588241501699121,0.0,0.044643174042366396,0.0,0
0.0,0.12317700992046848,0.4,0.0,0.0,0
0.0,0.33666868279499823,0.37451010041102917,0.0,0.06529545184963118,0
0.075,0.12984752562755147,0.34,0.17,0.34,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.2135856332819169,0.0,0.0,0.0,0
5.3,0.8410639426197715,1.14,0.49,1.0566501639317205,0
0.0,1.9613962466637809,0.0,0.35990616659451985,0.0,0
0.157,0.5022108118568978,0.08,0.42,0.0,0
0.0,0.4155695629858933,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.662,0.0,0.64,0.0,0
0.0,1.11268085046579,0.0,0.0,0.0,0
0.168,1.687,0.0,0.0,0.47,0
0.0,0.023454985691254603,0.0,0.0,0.33,0
0.0,0.102,0.6147685946160464,0.0,0.0,0
0.0,0.441090908577405,0.0,0.0,0.0,0
0.0,0.4209277380516171,0.0,0.0,0.0,0
0.0,0.3745403586181033,0.0,0.0,0.0,0
0.215,0.9471188661197981,0.23188121103653442,0.46320134559614934,0.00924094191730454,0
0.0,1.3233350133474726,0.0,0.0,0.0,0
0.244,0.4306587508154186,0.0,0.48,0.0,0
0.0,0.009141237276625844,0.0,0.583379568587953,0.0,0
0.238,0.23275193162353175,0.68,0.68,0.0,0
0.0,2.407120760196033,0.0,0.0,0.67,0
0.0,0.6987871643932513,0.0,0.0,0.0,0
0.312,0.4329025365029484,0.0,0.76,0.0,0
0.191,0.437813869615791,0.77,1.34,0.77,0
0.573,0.45183401990417615,0.54,0.27,0.27,0
0.397,0.9937946103505428,0.3,0.0,0.1,0
0.224,0.2123074144801687,0.08062880234579962,0.8904192015638664,0.17,0
0.267,0.4397747150459928,0.0,0.9453839624945246,0.0,0
0.412,0.4163499691560512,0.0,0.7578250154219743,0.0,0
0.0,0.036895408426333265,0.0,0.0,0.0,0
0.784,0.3837914523045642,0.27748380648143717,1.2041936558642714,0.31718263806573527,0
0.0,0.8109940220237947,0.0,0.638170949134172,0.0,0
0.079,0.09999935477319088,0.04375403266755703,0.0,0.04375403266755703,0
0.0,0.12521716860072551,0.0,0.0,0.7113132559709794,0
0.0,0.6006186513781179,0.6094749219700424,0.0,0.0,0
0.431,0.1347864121713102,0.0,2.53,0.23559235586048752,0
0.0,0.0,0.0,0.0,0.0,0
0.0,1.0092976811191356,0.0,0.0,0.0,0
0.191,0.438,0.77,1.35,0.77,0
0.0,0.032522715822823046,0.0,0.0,0.0,0
0.025,0.6873219910610237,0.30281000235236216,0.0,0.15140500117618108,0
0.0,0.27361458080615936,0.0,1.3079513973128023,0.0,0
0.158,0.0,0.32,0.0,0.0,0
0.062,0.3109230630583377,0.0,0.0,0.0,0
0.0,0.016,0.0,0.0,0.0,0
0.0,0.030044414419287468,0.0,0.3039741462415291,0.0,0
0.211,0.0,0.29255442657081004,0.0,0.0,0
0.0,0.20667483622141833,0.0,0.0,0.0,0
0.0,0.9835353523614778,0.0,0.0,0.0,0
0.0,1.385,0.2759815792648429,0.0,0.0,0
0.0,0.27890338081727406,0.0,1.0146735899973491,0.0,0
0.079,0.1648155863925517,0.08911361906517273,0.0,0.07,0
0.0,0.5340826088771983,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.229,0.10190647236884291,0.96,0.72,0.6,0
0.1,0.006143451034407804,0.0,1.964886836050097,0.0,0
0.215,1.1076912826978336,0.29311894631794005,0.5432475785271761,0.1814149543015956,0
0.0,0.2902008387427054,0.0,0.1247165866571451,0.03938418526015108,0
0.03,0.0325930340743254,0.0,0.17874367342978778,0.0,0
0.0,0.49684913077646903,0.0,0.0,0.0,0
0.041,0.019812505396208276,0.0,0.11556815238431849,0.12,0
0.0,0.443,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.22376447452822096,0.0,0.0,0.0,0
0.0,0.5736544872314762,0.0,0.0,0.0,0
0.0,0.5084443970544554,0.0,0.0,0.0,0
0.184,1.2668462163947785,0.0,0.4742310819738923,0.11289666446439897,0
0.0,0.4142772792076718,0.0,0.0,0.0,0
0.431,0.2162645905522765,0.0,2.4077562466132707,0.0,0
0.0,2.1499287111622514,0.0,0.0,0.0,0
0.0,0.4252875494554147,0.0,0.0,0.5927367336949455,0
0.0,0.07342196945880018,0.0,0.0,0.3206358352613022,0
0.061,0.37081592712132233,0.12,0.0,0.0,0
0.168,1.7380777009066692,0.0,0.0,0.4798353037333338,0
0.157,0.4071496461942057,0.10048121940311533,0.59,0.042834512685980985,0
0.0,0.0,0.0,0.0,0.0,0
0.524,0.3411071467297346,0.3725176818731622,0.4375530456194866,0.3725176818731622,0
0.0,0.08811901970783466,0.5499716619743251,0.0,0.0,0
0.255,0.904,0.82,0.41,1.24,0
0.0,0.41938696642335255,0.0,0.0,0.0,0
0.118,0.09376763602568969,0.41872199814129324,0.1400580909935776,0.2786639071477157,0
0.167,0.01,0.053560715676228096,0.8206821470286844,0.1735607156762281,0
0.15,0.48123141099878386,0.5510355828581356,0.4184466257127966,0.37784785285987293,0
0.0,0.7264362218945596,0.4200364446316802,0.09245444421039975,0.3876548896846409,0
0.168,1.6804913186875252,0.0,0.0,0.4672880494531354,0
0.412,0.432941193659979,0.0,0.7594119365997901,0.0,0
0.0,0.700238861308516,0.0,0.0,0.0,0
0.0,0.3263218238695318,0.0,0.0,0.0,0
0.0,0.19982176963996656,0.0,0.0,0.0,0
0.338,0.48597184329539117,0.293233117568891,0.39,0.20599618395055222,0
0.0,0.8763517254206286,0.0,0.0,0.0,0
0.0,0.74,0.0,0.0,0.0,0
0.0,0.11778782487353155,0.0,0.0,0.0,0
0.0,0.606,0.0,0.0,0.0,0
0.0,4.347,0.0,0.0,0.0,0
0.056,0.149,0.8,0.05,0.35,0
0.141,0.424,0.0,0.0,0.0,0
0.0,0.3503953525687618,0.5327724358998753,0.0,0.5327724358998753,0
0.158,0.0,0.31340763239487235,0.0,0.0,0
0.167,0.01,0.06,0.845390975255708,0.18,0
0.0,0.13354568408587553,0.0,0.46,0.0,0
0.505,0.466504266252439,0.560840443754065,0.51,0.51,0
0.132,0.19887236299454714,0.448471245553536,0.47383450533575683,0.13075175800363525,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.123,0.38,0.0,0.0,0
0.0,0.21,0.0,0.0,0.03302294248660062,0
0.158,0.0,0.32,0.0,0.0,0
0.0,0.26853579487069656,0.0,0.0,0.0,0
0.041,0.03910433228548793,0.0,0.0,0.1145838065299655,0
0.552,0.2804802307801124,0.36624709276178125,0.0,0.02811191742801556,0
0.0,0.0,0.0,0.0,0.0,0
0.014,0.052347852884682515,0.08629399160560595,0.3525879832112119,0.17629399160560594,0
0.054,1.220488989251703,0.33047219085884283,0.0,0.16218887634353713,0
0.0,0.305,0.0,0.0,0.0,0
0.816,0.08169603646435712,0.0,1.38,0.46,0
0.105,0.8587969997605287,0.0,0.0,0.32796999760528667,0
0.063,0.6211183692938869,0.4889217692483019,0.0,0.0,0
0.479,0.3810437185612593,0.24514911911234272,0.6771769085899241,0.44222661496070503,0
0.057,0.05898548555950878,0.0,0.35,0.0,0
0.0,0.4655565831947841,0.006286260297771613,0.2731431301488858,0.0,0
0.0,0.10825420829647578,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.16369864784615842,0.0,0.0,0.0,0
0.208,0.0,1.1719732549097077,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.128,0.18638852806814046,0.44,0.0,0.14,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.19113960101067506,0.0,0.0,0.0,0
0.155,0.30903433567998445,0.20931328640031094,0.3513734271993781,0.07068671359968906,0
0.416,0.2389771080030903,0.0,1.0656068675990729,0.0,0
0.158,0.0,0.32,0.0,0.0,0
0.0,0.0,0.0,0.0,0.3344081546412061,0
0.41,0.08208630685993977,0.0,1.4112946028990965,0.0,0
0.168,1.7047109395217197,0.0,0.0,0.5585546976085982,0
0.225,1.0037233024985248,0.29,0.73,0.14,0
0.0,0.6648096686340903,0.0,0.0,0.0,0
0.036,0.8149397578838642,0.2,0.0,0.003420135858502288,0
0.106,1.2473205985954308,0.0,0.37,0.37,0
0.0,0.462,0.0,0.0,0.0,0
0.816,0.1322052912087801,0.0,1.4024256749819475,0.39272297505415754,0
0.0,0.5113190477000427,0.0,0.0,0.20190621962244462,0
0.215,1.0031685209763468,0.29,0.73,0.14,0
0.0,1.9287553292313153,0.0,0.0,0.0,0
0.0,0.371,0.0,0.0,0.0,0
0.238,0.2003579309472819,0.6001821681553057,0.6571949051872302,0.0,0
0.402,0.39140056472929147,0.0,0.6121173148651227,0.0,0
0.0,1.1596040995501888,0.0,0.0,0.0,0
2.33,0.45355606201688786,0.6244393798311216,0.3781464599437072,0.5162929198874144,0
0.437,0.14546446744385824,0.0,0.0,0.0,0
0.0,0.06827939402973213,0.0,0.0,0.0,0
0.273,0.8489401176567292,0.0,0.5680695879748816,0.5680695879748816,0
0.0,0.6915528615483466,0.10263433858016008,0.0,0.0,0
0.0,0.16221318497713574,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.18741238013485792,0.0,0.0,0.0,0
0.858,0.32216626529885595,0.29604216837643005,0.9234738945881001,0.4486104421647599,0
0.157,0.4302115749438448,0.1541578878342152,0.5386736897326279,0.10026526205347443,0
0.147,0.29478788610621065,0.0,0.0,0.0,0
0.479,0.3972629477857446,0.46,0.40858740506263536,0.39498602057019405,0
0.0,0.3257600663177569,0.5194754126728972,0.0,0.5194754126728972,0
0.478,0.09454250989094241,0.0,1.5625505934565451,0.0,0
0.0,1.2173479299151042,0.0,0.0,0.0,0
0.0,0.5148022112798175,0.0,0.0,0.0,0
0.127,1.2956383123866146,0.55,0.13,0.13,0
0.233,0.40594877089615544,0.28804799061166303,0.09976004694168476,0.18023995305831525,0
0.0,0.22497495435890333,0.0,0.0,0.0,0
0.107,0.2682268690205928,0.18,0.0,0.0,0
0.0,0.10798563691234028,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.031,0.24561564958014376,0.09,0.36,0.09,0
0.0,0.6755335860752019,1.272594164654628,0.0,1.0930524190061275,0
0.131,0.2602746267347035,0.6321913960384097,0.0,0.25769762969986526,0
1.31,5.852528108840286,0.09,0.0,0.09,0
0.132,0.504701036526255,0.48294256099249855,0.48294256099249855,0.0,0
0.0,0.1945466878250656,0.6253334844647542,0.0,0.0,0
0.0,0.0,0.0,0.0,0.26592919689890543,0
0.097,0.37233405383419166,0.1684123553170516,0.08,0.08,0
0.0,0.13692809124339256,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.5461449813840481,0.30771003723190377,0.0,0.0,0
0.0,0.10234255206522017,0.5582745492683963,0.0,0.0,0
0.0,0.25192126914495805,0.0458142614032279,0.7301749574556489,0.23409825986894772,0
0.541,0.13586740339437403,0.22091160166367851,1.8880939237941268,1.44627072046677,0
0.0,0.48533022062382,0.0,0.0,0.0,0
0.063,0.38463812527016655,0.34,0.34,1.03,0
0.118,0.07303058736189622,0.20507482329650567,0.1677618815377698,0.037312941758735854,0
0.0,1.803360829879961,0.0,0.0,0.0,0
0.0,0.29053125282104586,0.0,0.0,0.0,0
0.0,0.20071930073400834,0.0,0.0,0.0,0
0.057,0.08086724453352874,0.0,0.35,0.0,0
0.0,0.4244705614780772,0.0,0.0,0.21386125052406296,0
0.0,0.0,0.0,0.0,0.0,0
0.858,0.38742659799939283,0.5072928772722672,1.025127179090081,0.49054142454554656,0
0.0,0.14,0.58,0.0,0.0,0
0.163,0.010130411384001116,0.05,0.75,0.17,0
0.0,0.2168150516756086,0.46428411970895905,0.0,0.0,0
0.215,1.0456376758633104,0.2988590799709171,0.7565772399127514,0.14885907997091713,0
0.211,0.0,0.3,0.0,0.0,0
0.014,0.08195682394833098,0.11180618974562642,0.3368193810254374,0.22088990359300228,0
0.145,0.5013218346924768,0.3627126612300928,0.4496609173462384,0.06762642142366883,0
0.0,1.4400137855721258,0.0,0.0,0.0,0
0.0,0.5300010351591568,0.0,0.0,0.0,0
0.816,0.11305139751125531,0.0,1.39403710839909,0.4178886748027303,0
0.0,0.199,0.0,0.0,0.0,0
0.243,0.49755282892480257,0.0,0.48,0.0,0
0.167,0.01,0.06,0.8469806640801031,0.18,0
0.0,0.7812216561915546,0.0,0.0,0.0,0
0.132,0.24368472023201856,0.456090079933709,0.456090079933709,0.11,0
0.0,0.20866637474122365,0.0,0.0,0.0,0
0.0,0.088,0.0,0.0,0.0,0
0.0,0.35397033916030274,0.0,0.0,0.24258479007568587,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.392,0.0,0.0,0.0,0
0.169,0.0,0.0955931741593159,1.0665422528142212,0.12976273033627364,0
0.0,0.33872427401321215,0.0,0.4009793130243302,0.0,0
0.0,1.2592655880139882,0.0,0.0,1.0140880510255403,0
0.0,0.7031889928357788,0.0,1.884888615476895,0.0,0
0.118,0.010528096001322537,0.17,0.1,0.1,0
0.0,1.554656117602721,0.0,0.0,0.0,0
0.079,0.089,0.05,0.0,0.05,0
0.0,0.0,0.0,0.0,0.0,0
0.174,0.3828263388007618,0.16341602914249442,0.08,0.08,0
0.0,0.560470788937557,0.0,0.0,0.0,0
0.0,0.8882513213777838,0.0,0.0,0.0,0
0.0,1.3024281604446841,0.0,0.0,0.9177145597035439,0
0.0,0.4116963314369938,0.0,0.0,0.8247394921529934,0
0.0,0.4894041565080112,0.6055519144021001,0.0,0.6055519144021001,0
0.03,0.058761239182564685,0.005742557632154109,0.18212317722343646,0.005742557632154109,0
0.132,0.3510144015116376,0.4339225417735257,0.4339225417735257,0.19038729113237157,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.08755544025684453,0.0,0.0,0.6891534666055132,0
0.597,0.24302184009662944,0.0,3.387336199275279,0.00580782442626266,0
0.0,0.269,0.0,0.0,0.0,0
0.168,0.0,0.32,0.0,0.0,0
0.0,0.8333909044182696,0.0,0.0,0.0,0
0.0,1.5384675038049236,0.0,0.0,0.0,0
0.0,1.569141409743858,0.0,0.0,0.0,0
0.0,0.5226248880066181,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.10984724040437373,0.0,0.0,0.0,0
0.211,0.0,0.3,0.0,0.0,0
0.0,1.5546032673561314,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.168,1.685106459482799,0.0,0.0,0.47,0
0.208,0.0,1.152627910829547,0.0,0.0,0
0.141,0.19063634833358037,0.6,0.0,0.0,0
0.0,0.11758055282323925,0.0,0.0,0.0,0
0.157,0.0,0.32,0.0,0.0,0
0.263,1.2863090321909212,0.9711330733601986,1.451699610040298,0.06890046086146608,0
0.79,0.3250971492261524,0.34655872308205293,1.0934412769179471,0.48311744616410585,0
0.0,0.526279907150645,0.0,0.7417900696370163,0.0,0
0.0,1.151845024702376,0.0,0.0,0.0,0
0.0,0.12362498806701948,0.0,0.0,0.10312589497353888,0
0.118,0.038871183716639245,0.22836653053130143,0.14054448982289952,0.026361224557248826,0
0.056,0.7782037064332444,0.5489814678337781,0.027457261807794946,0.45288105150649577,0
0.0,0.07217702288203877,0.0,0.0,0.0,0
0.0,0.419548764618753,0.0,0.0,0.0,0
0.255,0.5307428583347501,1.2258144707786687,0.7474434123360064,1.2183735299407465,0
0.141,0.37592357444446506,0.6723992432101286,0.30076425555534936,0.3529087469136948,0
0.0,0.0,0.0,0.0,0.0,0
0.148,2.1549236313596793,0.06803053475154608,0.0,0.9021945333790822,0
0.0,0.1555780599526217,0.0,0.0,0.0,0
0.061,0.37153520822455927,0.34369013881637284,0.34369013881637284,1.0410704164491185,0
0.0,0.08152138109223671,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.0,1.5282623761854799,0.0,0.0,0.0,0
0.0,0.03500699699635479,0.0,0.2954672672660996,0.0,0
